CLINIC ID,CLINIC NAME,DISEASE CATEGORY,SPECIES,SCENARIO - CLINIC DISEASE CATEGORY,TOP DISEASE CATEGORY IN CLINIC FLAG,CLINIC TIER,TIER GROUP,CLUSTER,OPPORTUNITY RANKING WITHIN CLINIC,OPPORTUNITY RANKING WITHIN TM, CLINIC TERRITORY,CLINIC SALES REP OR TM,ACTION RECOMMENDATION,HAS SAMPLE,REASON,DISEASE_CATEGORY_SHARE_PCT,DISEASE_CATEGORY_EDUCATION_FLAG,DISEASE_CATEGORY_SAMPLE_FLAG,DISEASE_CATEGORY_OPPORTUNITY_CLASSIFICATION,EXPECTED SALES NEXT 6 MONTHS,EXPECTED VOLUME NEXT 6 MONTHS,EXPECTED SALES NEXT 12 MONTHS,EXPECTED VOLUME NEXT 12 MONTHS,MONTHLY OPPORTUNITY,MONTHLY OPPORTUNITY VOLUME,CLINIC TOTAL MONTHLY OPPORTUNITY,CLINIC TOTAL MONTHLY OPPORTUNITY VOLUME,SCHEDULED MONTH
601270,NATURE VETERINARY CENTER TX,GI,DOG,Active,true,A,A,Small,1,39,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.12951550521104999,0,0,Talk - Growth Opportunity â€” Established Category,2245.143670196703,0.0,4490.287340393406,0.0,122.94270010361734,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,ARTHRITIS,DOG,Lost,false,A,A,Small,2,2,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.003472065032329177,0,0,Talk - New Category Opportunity - Introduction,166.96,0.0,333.92,0.0,63.10666666666667,8.5,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,DERM,DOG,Active,false,A,A,Small,3,35,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.045617764480879695,0,0,Talk - Growth Opportunity â€” Emerging Category,612.2666250521052,0.0,1224.5332501042103,0.0,32.84367712978606,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,GI,CAT,Long term lost,false,A,A,Small,4,73,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,-0.00337496268448626,0,0,Talk - New Category Opportunity - Introduction,36.93500000000001,0.0,73.87000000000002,0.0,6.155833333333335,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,DERM,CAT,Long term lost,false,A,A,Small,5,67,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk - New Category Opportunity - Introduction,13.985,0.0,27.97,0.0,2.330833333333333,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,RENAL,CAT,Active,false,A,A,Small,6,77,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.05228042895618257,0,0,Talk - Growth Opportunity â€” Emerging Category,416.3082379354464,0.0,832.6164758708928,0.0,1.8272197024618515,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,RECOVERY,DOG,Active,false,A,A,Small,7,62,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.011720515823418067,0,0,Talk - Growth Opportunity â€” Emerging Category,108.09478204932782,0.0,216.18956409865564,0.0,1.3754674201459989,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,CARDIAC,CAT,Never happened,false,A,A,Small,8,123,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,DENTAL,CAT,Active,false,A,A,Small,9,94,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.004765232110696676,0,0,Talk â€” No Opportunity,36.315,0.0,72.63,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,DENTAL,DOG,Active,false,A,A,Small,10,126,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.04470185314582083,0,0,Talk â€” No Opportunity,340.665,0.0,681.33,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,BEHAVIOUR,DOG,Never happened,false,A,A,Small,11,95,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,CARDIAC,DOG,Never happened,false,A,A,Small,12,115,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,CANCER,DOG,Never happened,false,A,A,Small,13,113,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,HEPATIC,CAT,Never happened,false,A,A,Small,14,90,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,HEPATIC,DOG,Never happened,false,A,A,Small,15,83,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,RECOVERY,CAT,Never happened,false,A,A,Small,16,103,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,CANCER,CAT,Never happened,false,A,A,Small,17,75,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,BEHAVIOUR,CAT,Never happened,false,A,A,Small,18,93,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,RENAL,DOG,Active,false,A,A,Small,19,106,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.09776434966030581,0,0,Talk â€” No Opportunity,745.045,0.0,1490.09,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,THYROID,CAT,Never happened,false,A,A,Small,20,108,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,ARTHRITIS,CAT,Never happened,false,A,A,Small,21,32,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,URINARY,CAT,Active,false,A,A,Small,22,118,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.1917390833669583,0,0,"Maintain â€” Established Category, No Opportunity",1461.21,0.0,2922.42,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,URINARY,DOG,Active,false,A,A,Small,23,117,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.1444627058094104,0,0,"Maintain â€” Established Category, No Opportunity",1100.925,0.0,2201.85,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,WEIGHT,CAT,Never happened,false,A,A,Small,24,103,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,WEIGHT,DOG,Active,false,A,A,Small,25,101,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.2773354590874348,0,0,"Maintain â€” Established Category, No Opportunity",2113.525,0.0,4227.05,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601270,NATURE VETERINARY CENTER TX,THYROID,DOG,Never happened,false,A,A,Small,26,56,1510,BERT TRANTHAM,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,230.5823976893446,8.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,GI,DOG,Active,true,A,A,Medium,1,34,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.22408883277626254,0,0,Talk - Growth Opportunity â€” Established Category,4337.466526816026,0.0,8674.933053632052,0.0,207.50332736290093,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,DERM,CAT,Long term lost,false,A,A,Medium,2,3,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,-0.006531287811250775,0,0,Talk - New Category Opportunity - Introduction,-58.37000000000001,0.0,-116.74000000000002,0.0,162.95166666666668,25.5,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,GI,CAT,Active,false,A,A,Medium,3,21,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.038659716803542056,0,0,Talk - Growth Opportunity â€” Emerging Category,722.6738370003749,0.0,1445.3476740007497,0.0,55.015568941501904,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,WEIGHT,DOG,Active,false,A,A,Medium,4,58,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.07639692891796894,0,0,Talk - Growth Opportunity â€” Emerging Category,1157.3078249676882,0.0,2314.6156499353765,0.0,22.154570987388336,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,WEIGHT,CAT,Active,false,A,A,Medium,5,41,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0016509770266452185,0,0,Talk - Low Penetration Opportunity,348.7494772953407,0.0,697.4989545906814,0.0,11.197451346137935,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,RECOVERY,DOG,Lost,false,A,A,Medium,6,35,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0016415212590241118,0,0,Talk - New Category Opportunity - Introduction,51.05500000000001,0.0,102.11000000000001,0.0,8.509166666666667,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,RENAL,CAT,Active,false,A,A,Medium,7,65,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.032428744171937626,0,0,Talk - Growth Opportunity â€” Emerging Category,655.2959679787601,0.0,1310.5919359575203,0.0,6.896535440594794,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,DERM,DOG,Never happened,false,A,A,Medium,8,65,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,-0.0014100440676594215,0,0,Talk - New Category Opportunity - Introduction,0.0,0.0,0.0,0.0,2.2585569867227075,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,DENTAL,CAT,Active,false,A,A,Medium,9,15,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0054064296950439295,0,0,Talk - Low Penetration Opportunity,71.47000000000001,0.0,142.94000000000003,0.0,9.207123060694306e-16,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,CANCER,CAT,Never happened,false,A,A,Medium,10,69,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,CANCER,DOG,Never happened,false,A,A,Medium,11,74,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,CARDIAC,CAT,Never happened,false,A,A,Medium,12,84,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,CARDIAC,DOG,Never happened,false,A,A,Medium,13,104,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,DENTAL,DOG,Active,false,A,A,Medium,14,94,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.004104559608969968,0,0,Talk â€” No Opportunity,54.26,0.0,108.52,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,BEHAVIOUR,CAT,Never happened,false,A,A,Medium,15,104,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,BEHAVIOUR,DOG,Never happened,false,A,A,Medium,16,84,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,ARTHRITIS,DOG,Never happened,false,A,A,Medium,17,97,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,HEPATIC,CAT,Never happened,false,A,A,Medium,18,106,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,HEPATIC,DOG,Never happened,false,A,A,Medium,19,52,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,RECOVERY,CAT,Never happened,false,A,A,Medium,20,81,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,RENAL,DOG,Active,false,A,A,Medium,21,107,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.08359465923115532,0,0,Talk â€” No Opportunity,1105.075,0.0,2210.15,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,THYROID,CAT,New,false,A,A,Medium,22,95,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.006839924066403696,0,0,Talk â€” No Opportunity,90.42,0.0,180.84,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,THYROID,DOG,Never happened,false,A,A,Medium,23,96,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,URINARY,CAT,Active,false,A,A,Medium,24,69,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.41536426075376087,0,0,"Maintain â€” Established Category, No Opportunity",5490.885,0.0,10981.77,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,URINARY,DOG,Active,false,A,A,Medium,25,100,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.11776477756819595,0,0,"Maintain â€” Established Category, No Opportunity",1556.7850000000003,0.0,3113.5700000000006,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
601312,ST BETHELEM ANIMAL CLINIC,ARTHRITIS,CAT,Never happened,false,A,A,Medium,26,106,1513,ALLISON FLINN,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,476.48684439858,25.5,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,GI,DOG,Active,true,A,A,Large,1,16,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.2651481864070758,0,0,Talk - Growth Opportunity â€” Established Category,10395.651494655716,0.0,20791.302989311433,0.0,466.19519147186475,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,RENAL,CAT,Active,false,A,A,Large,2,11,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.02264989930778362,0,0,Talk - Growth Opportunity â€” Emerging Category,1543.9073190354532,0.0,3087.8146380709063,0.0,188.81268178378872,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,RENAL,DOG,Active,false,A,A,Large,3,7,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.014896663127562328,0,0,Talk - Growth Opportunity â€” Emerging Category,1722.2384238292886,0.0,3444.4768476585773,0.0,177.5453152748331,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,URINARY,DOG,Active,false,A,A,Large,4,13,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.03508005910912214,0,0,Talk - Growth Opportunity â€” Emerging Category,2151.109262767772,0.0,4302.218525535544,0.0,139.80443140164428,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,DERM,DOG,Active,false,A,A,Large,5,22,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.04414853036896038,0,0,Talk - Growth Opportunity â€” Emerging Category,2338.5831326117614,0.0,4677.166265223523,0.0,130.7639430681456,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,URINARY,CAT,Active,false,A,A,Large,6,43,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.22081542364147494,0,0,Talk - Growth Opportunity â€” Established Category,6717.188456158876,0.0,13434.376912317752,0.0,110.84795265402511,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,WEIGHT,DOG,Active,false,A,A,Large,7,22,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.2519315385044788,0,0,Talk - Growth Opportunity â€” Established Category,7663.738312647367,0.0,15327.476625294734,0.0,108.86821929016864,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,GI,CAT,Active,false,A,A,Large,8,35,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.09791214951859155,0,0,Talk - Growth Opportunity â€” Emerging Category,2978.480169627303,0.0,5956.960339254606,0.0,56.9523515469425,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,DERM,CAT,Active,false,A,A,Large,9,17,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.009461070497079272,0,0,Talk - Low Penetration Opportunity,874.0495809049015,0.0,1748.099161809803,0.0,54.48853079161059,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,RECOVERY,DOG,Active,false,A,A,Large,10,10,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0032911275335869477,0,0,Talk - Low Penetration Opportunity,208.3570760247164,0.0,416.7141520494328,0.0,39.42873413130104,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,WEIGHT,CAT,Active,false,A,A,Large,11,28,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.01952347553679333,0,0,Talk - Growth Opportunity â€” Emerging Category,669.3749804841915,0.0,1338.749960968383,0.0,30.77944470716799,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,THYROID,CAT,Active,false,A,A,Large,12,16,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.009560187526471892,0,0,Talk - Low Penetration Opportunity,290.82018018722005,0.0,581.6403603744401,0.0,16.951818394430113,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,ARTHRITIS,DOG,Long term lost,false,A,A,Large,13,20,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk - New Category Opportunity - Introduction,44.1,0.0,88.2,0.0,7.3500000000000005,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,HEPATIC,DOG,Active,false,A,A,Large,14,37,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.005581688921019019,0,0,Talk - Low Penetration Opportunity,169.79455405712264,0.0,339.5891081142453,0.0,2.6608673552722086,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,ARTHRITIS,CAT,Never happened,false,A,A,Large,15,45,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,HEPATIC,CAT,Never happened,false,A,A,Large,16,80,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,RECOVERY,CAT,Never happened,false,A,A,Large,17,88,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,BEHAVIOUR,DOG,Never happened,false,A,A,Large,18,113,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,DENTAL,DOG,Never happened,false,A,A,Large,19,85,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,DENTAL,CAT,Never happened,false,A,A,Large,20,82,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,CARDIAC,DOG,Never happened,false,A,A,Large,21,67,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,THYROID,DOG,Never happened,false,A,A,Large,22,58,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,CARDIAC,CAT,Never happened,false,A,A,Large,23,68,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,CANCER,DOG,Never happened,false,A,A,Large,24,101,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
607250,DUCKWORTH ANIMAL HOSPITAL,CANCER,CAT,Never happened,false,A,A,Large,25,51,1504,JULIE DAVIS,FOLLOW-UP,false,Tactical visit priority - Urgency-based allocation,0.0,0,0,Talk â€” No Opportunity,0.0,0.0,0.0,0.0,0.0,0.0,1531.4494818711946,0.0,2026-09-01 00:00:00
